code,industry
920578,西部大开发
862,西部大开发
600301,西部大开发
962,西部大开发
300127,西部大开发
300872,西部大开发
301117,西部大开发
600995,西部大开发
300249,西部大开发
791,西部大开发
600979,西部大开发
688102,西部大开发
510,西部大开发
688307,光刻机(胶)
859,光刻机(胶)
300219,光刻机(胶)
300576,光刻机(胶)
603738,光刻机(胶)
300700,光刻机(胶)
605588,光刻机(胶)
300200,光刻机(胶)
2453,光刻机(胶)
920489,光刻机(胶)
603125,光刻机(胶)
603931,光刻机(胶)
300260,光刻机(胶)
301095,光刻机(胶)
301209,光刻机(胶)
688181,光刻机(胶)
920981,光刻机(胶)
688409,光刻机(胶)
300990,光刻机(胶)
688630,光刻机(胶)
2259,成渝特区
603002,PCB
300852,PCB
301628,PCB
301123,PCB
920357,PCB
920821,PCB
300580,PCB
920665,PCB
300802,PCB
605258,PCB
301366,PCB
301041,PCB
300252,PCB
603256,PCB
920130,PCB
603685,PCB
301568,PCB
603920,PCB
301251,PCB
300679,PCB
688312,PCB
300241,PCB
300657,PCB
301338,PCB
300752,深圳特区
2979,深圳特区
300731,深圳特区
688007,深圳特区
3028,深圳特区
300917,深圳特区
2830,深圳特区
2351,深圳特区
300940,深圳特区
2786,深圳特区
1914,深圳特区
300193,深圳特区
300235,深圳特区
300689,深圳特区
2681,深圳特区
300656,深圳特区
301488,深圳特区
301051,深圳特区
300745,深圳特区
300042,深圳特区
14,深圳特区
300857,深圳特区
2369,深圳特区
301510,深圳特区
300514,深圳特区
300671,深圳特区
2238,深圳特区
300319,深圳特区
300951,深圳特区
688618,深圳特区
301067,深圳特区
7,深圳特区
300925,深圳特区
920876,深圳特区
688328,深圳特区
2876,深圳特区
2654,深圳特区
300938,深圳特区
300570,深圳特区
300811,深圳特区
300130,深圳特区
300047,深圳特区
300454,深圳特区
300377,深圳特区
2197,深圳特区
300693,深圳特区
300348,深圳特区
600281,降解塑料
2838,降解塑料
603033,降解塑料
300384,降解塑料
2692,核能核电
920396,核能核电
603855,核能核电
2785,核能核电
300002,核能核电
301310,核能核电
300402,核能核电
300004,核能核电
300478,核能核电
2879,核能核电
300455,核能核电
603991,核能核电
603530,核能核电
920438,核能核电
301522,核能核电
300489,核能核电
603699,核能核电
605123,核能核电
300855,核能核电
300034,核能核电
688027,央国企改革
688165,央国企改革
688660,央国企改革
603909,央国企改革
601606,央国企改革
822,央国企改革
605577,央国企改革
688552,央国企改革
688475,央国企改革
300160,央国企改革
603107,央国企改革
403,央国企改革
301020,央国企改革
920806,央国企改革
920039,央国企改革
688570,央国企改革
300528,央国企改革
920753,央国企改革
603927,央国企改革
300046,央国企改革
2676,央国企改革
603188,央国企改革
2712,央国企改革
688562,央国企改革
603016,央国企改革
600592,央国企改革
3031,央国企改革
301339,央国企改革
603985,央国企改革
920418,央国企改革
605086,央国企改革
600980,央国企改革
688568,央国企改革
600255,央国企改革
2522,央国企改革
600960,央国企改革
603373,央国企改革
601595,央国企改革
600734,央国企改革
603082,央国企改革
688456,央国企改革
300626,央国企改革
688375,央国企改革
300053,央国企改革
300479,央国企改革
300772,央国企改革
688543,央国企改革
600316,央国企改革
300516,央国企改革
300323,央国企改革
688172,央国企改革
665,央国企改革
301185,央国企改革
600032,央国企改革
301153,央国企改革
300711,央国企改革
688055,央国企改革
920808,央国企改革
300770,央国企改革
300466,央国企改革
300277,央国企改革
688750,央国企改革
300426,央国企改革
409,央国企改革
2297,央国企改革
737,央国企改革
300399,央国企改革
688190,央国企改革
720,央国企改革
920748,央国企改革
300579,央国企改革
300747,央国企改革
688579,央国企改革
300788,央国企改革
300895,央国企改革
920077,央国企改革
601137,富士康
301458,富士康
2861,富士康
301613,富士康
688612,飞行汽车(eVTOL)
301539,飞行汽车(eVTOL)
300607,飞行汽车(eVTOL)
300681,飞行汽车(eVTOL)
688033,飞行汽车(eVTOL)
300902,飞行汽车(eVTOL)
688433,飞行汽车(eVTOL)
603319,飞行汽车(eVTOL)
920491,飞行汽车(eVTOL)
920690,飞行汽车(eVTOL)
300900,飞行汽车(eVTOL)
300672,微利股
300959,微利股
301112,微利股
3038,微利股
301368,微利股
300214,微利股
300719,微利股
300310,微利股
603887,微利股
301555,MiniLED
688593,MiniLED
300223,MiniLED
300708,MiniLED
2985,富时罗素
688758,新材料
300751,创业成份
300339,创业成份
300548,创业成份
300383,创业成份
300699,创业成份
300551,创投
605098,创投
2425,创投
2148,创投
603258,创投
2026,创投
300881,创投
300494,创投
2194,创投
300687,创投
300045,创投
300674,创投
300386,创投
603138,创投
2350,创投
300757,并购重组概念
603958,并购重组概念
688625,并购重组概念
920961,并购重组概念
407,并购重组概念
301178,并购重组概念
688368,并购重组概念
688507,并购重组概念
2767,天然气
1331,天然气
300259,天然气
300483,天然气
920717,天然气
2849,天然气
300191,天然气
920014,天然气
600759,天然气
300943,天然气
920976,智能家居
1323,智能家居
301332,智能家居
2790,智能家居
920212,智能家居
300749,智能家居
920110,智能家居
2892,智能家居
301280,智能家居
605318,智能家居
300691,智能家居
300403,智能家居
688390,智能家居
2655,智能家居
300790,智能家居
603211,智能家居
300571,智能家居
2706,智能家居
300352,智能家居
300566,股权激励
603115,股权激励
300123,股权激励
300539,股权激励
688200,股权激励
300709,股权激励
2921,股权激励
300659,股权激励
2606,股权激励
300730,股权激励
688028,股权激励
2296,股权激励
300609,股权激励
603496,股权激励
300364,股权激励
300541,股权激励
300682,股权激励
603062,风能
301456,风能
603606,风能
301328,风能
920128,风能
809,风能
603278,风能
920662,风能
603988,风能
688349,风能
920570,风能
300444,风能
605060,风能
920496,风能
920870,风能
301155,风能
301232,风能
2300,风能
300287,食品安全
300271,食品安全
603607,造纸印刷
600966,造纸印刷
603429,造纸印刷
2521,造纸印刷
301469,造纸印刷
1279,造纸印刷
605500,造纸印刷
2836,造纸印刷
605377,造纸印刷
920553,造纸印刷
920075,造纸印刷
2235,造纸印刷
567,海南自贸
920932,海南自贸
300324,富时罗素
300118,富时罗素
603520,富时罗素
300552,富时罗素
300256,富时罗素
300302,富时罗素
2685,富时罗素
2664,富时罗素
603960,富时罗素
300222,富时罗素
603786,富时罗素
300010,富时罗素
300768,富时罗素
300182,富时罗素
300465,富时罗素
300369,富时罗素
601696,富时罗素
300726,富时罗素
300180,富时罗素
300315,富时罗素
300777,富时罗素
2261,富时罗素
300113,富时罗素
300170,富时罗素
920427,房屋检测
688232,房屋检测
603767,新能源车
688255,融资融券
688378,荣耀概念
301008,融资融券
605398,人工智能
603688,融资融券
601616,IGBT概念
688188,融资融券
601882,融资融券
605333,新能源车
688083,融资融券
688220,融资融券
605111,IGBT概念
688100,融资融券
601702,新能源车
688692,融资融券
603416,PLC概念
688230,IGBT概念
920985,氢能源
300481,氢能源
301170,氢能源
920974,氢能源
603161,氢能源
603798,氢能源
300099,氢能源
920146,氢能源
301007,氢能源
605580,氢能源
300141,氢能源
603396,HJT电池
688429,HJT电池
920414,HJT电池
688615,融资融券
603516,融资融券
688110,融资融券
2897,独角兽
688260,荣耀概念
301128,荣耀概念
688512,荣耀概念
301183,荣耀概念
301626,荣耀概念
603040,汽车热管理
2536,汽车热管理
603330,网红经济
300654,网红经济
603050,雄安新区
2331,雄安新区
300491,雄安新区
688661,融资融券
688400,融资融券
605005,新能源车
688556,第三代半导体
688611,融资融券
688515,融资融券
688577,融资融券
605133,新能源车
605128,华为汽车
603275,减速器
603015,融资融券
603135,融资融券
688252,融资融券
688697,融资融券
688332,AI眼镜
688168,融资融券
603035,新能源车
688380,电子烟
688721,融资融券
605277,新能源车
600288,参股期货
603528,新能源车
688377,融资融券
603662,融资融券
688588,互联网金融
603206,职业教育
688010,融资融券
688789,融资融券
688381,AI眼镜
603072,新材料
603383,互联网金融
600212,融资融券
688262,融资融券
688205,融资融券
603859,华为汽车
688226,融资融券
601890,海工装备
603918,融资融券
688584,融资融券
603171,融资融券
688191,融资融券
688313,融资融券
688348,融资融券
603181,有机硅概念
688112,融资融券
688691,融资融券
603070,融资融券
688539,融资融券
688685,融资融券
688489,融资融券
688708,新材料
688561,融资融券
688084,融资融券
688035,新能源车
603861,华为概念
688031,融资融券
688327,融资融券
688023,融资融券
688141,新能源车
688270,融资融券
600666,碳化硅
688225,融资融券
600589,融资融券
688343,AI眼镜
600234,网络游戏
605178,智慧灯杆
301168,融资融券
301295,新能源车
300893,新能源车
300354,创业板综
301567,融资融券
301077,融资融券
688237,融资融券
2829,海工装备
688716,新材料
688316,融资融券
300120,OLED
300727,有机硅概念
300589,海工装备
603577,海工装备
300810,海工装备
300265,海工装备
2953,粤港自贸
920375,粤港自贸
301395,新材料
920914,新材料
1378,新材料
920768,新材料
301100,新材料
603722,新材料
603065,新材料
688231,新材料
300885,新材料
920066,新材料
301071,新材料
300629,新材料
920642,新材料
300839,新材料
300835,新材料
300179,新材料
688257,新材料
920078,新材料
2355,新能源车
301603,新能源车
301600,新能源车
300978,新能源车
688280,新能源车
301173,新能源车
920839,新能源车
920436,新能源车
603788,新能源车
301160,新能源车
603409,新能源车
920118,新能源车
920720,新能源车
2922,新能源车
920378,新能源车
300863,新能源车
920026,新能源车
920221,新能源车
301119,新能源车
603926,新能源车
301413,新能源车
688326,新能源车
2553,新能源车
603922,新能源车
300320,新能源车
688129,新能源车
2363,新能源车
920533,新能源车
920247,新能源车
920223,新能源车
603331,新能源车
301607,新能源车
300258,新能源车
688667,新能源车
920111,新能源车
301529,新能源车
688090,新能源车
920469,新能源车
301005,新能源车
300932,新能源车
301267,深成500
300910,深成500
2270,深成500
301302,网络游戏
920799,互联网金融
300380,互联网金融
300066,互联网金融
301315,互联网金融
301299,互联网金融
2987,互联网金融
603519,第三代半导体
920368,第三代半导体
576,第三代半导体
920509,第三代半导体
920725,第三代半导体
688478,第三代半导体
301369,第三代半导体
688693,第三代半导体
920663,减速器
301255,减速器
301279,减速器
301023,减速器
300817,减速器
605208,减速器
2896,减速器
301261,减速器
920510,减速器
688458,AI眼镜
301101,AI眼镜
300420,特斯拉
300976,特斯拉
300276,特斯拉
300278,特斯拉
300550,互联医疗
920670,互联医疗
300698,互联医疗
920092,互联医疗
920207,互联医疗
688308,融资融券
301281,融资融券
301309,融资融券
2779,融资融券
920088,融资融券
301222,融资融券
920953,融资融券
2283,融资融券
920299,融资融券
920527,融资融券
920950,融资融券
301083,融资融券
688282,融资融券
688657,融资融券
688215,融资融券
920694,融资融券
920415,融资融券
920006,融资融券
920790,融资融券
688592,融资融券
920726,融资融券
920802,融资融券
301618,融资融券
920000,融资融券
688171,融资融券
1367,融资融券
920931,融资融券
301056,融资融券
920270,融资融券
920906,融资融券
688391,融资融券
688211,融资融券
688786,融资融券
301195,融资融券
920108,融资融券
920455,融资融券
301212,融资融券
920718,融资融券
301227,融资融券
688558,融资融券
920371,融资融券
920195,融资融券
920249,融资融券
920526,融资融券
920275,融资融券
920701,融资融券
688061,融资融券
301270,融资融券
300946,融资融券
920363,融资融券
920699,融资融券
688651,融资融券
688620,融资融券
301177,融资融券
920810,融资融券
603042,融资融券
1277,融资融券
688416,融资融券
688265,融资融券
301169,融资融券
300913,融资融券
920002,融资融券
920834,融资融券
920957,融资融券
920204,融资融券
920639,融资融券
300897,融资融券
920395,融资融券
300877,融资融券
920634,融资融券
603602,融资融券
920475,融资融券
920505,融资融券
920405,融资融券
688291,融资融券
920374,融资融券
301205,融资融券
688435,融资融券
688227,融资融券
920792,融资融券
301218,融资融券
301182,融资融券
301571,融资融券
301380,融资融券
300931,融资融券
688060,融资融券
688682,融资融券
920082,融资融券
301382,融资融券
688077,融资融券
920765,融资融券
301052,融资融券
300245,融资融券
920116,融资融券
688619,融资融券
301202,融资融券
688080,融资融券
920592,融资融券
688207,融资融券
688118,融资融券
301208,融资融券
920046,融资融券
920924,融资融券
301191,融资融券
920171,融资融券
920556,融资融券
688125,融资融券
920770,融资融券
301237,融资融券
688229,融资融券
300880,融资融券
920090,融资融券
688201,融资融券
688330,融资融券
301486,融资融券
688662,融资融券
301518,融资融券
301162,融资融券
301120,融资融券
301391,融资融券
534,融资融券
301179,融资融券
300833,影视概念
2546,充电桩
2855,智能穿戴
2730,人工智能
300071,创业板综
3029,华为汽车
300840,创业板综
300286,创业板综
300461,创业板综
300150,创业板综
300050,创业板综
300515,创业板综
300449,创业板综
300508,创业板综
300578,创业板综
300215,创业板综
300830,创业板综
300427,创业板综
3015,小米概念
2857,专精特新
1256,专精特新
3025,专精特新
3033,专精特新
603217,专精特新
3007,专精特新
603232,专精特新
920188,专精特新
920028,专精特新
2842,小金属概念
677,低空经济
603216,工业互联
605566,光伏概念
2535,生物识别
603488,虚拟现实
603703,5G概念
